study,cohort,trajectory_id,folder,reference,record_id,split_group_id,family,insertion_success,stalled,numerically_valid,max_depth_mm,outcome_group,exact_csv_duplicate_of,same_command_configuration_as,analysis_eligible,reason,windows,band_windows,whole_full_sensitivity,whole_translation_sensitivity,whole_lateral_tilt_sensitivity,whole_force_norm,whole_torque_norm,whole_normal_load,whole_progress_rate,whole_abs_dforce_dt,whole_rms_dforce_dt,whole_abs_dforce_ddepth,band10_15_full_sensitivity,band10_15_translation_sensitivity,band10_15_lateral_tilt_sensitivity,band10_15_force_norm,band10_15_torque_norm,band10_15_normal_load,band10_15_progress_rate,band10_15_abs_dforce_dt,band10_15_rms_dforce_dt,band10_15_abs_dforce_ddepth,full_accepted_windows,full_fully_excited_windows,full_median_rank,translation_accepted_windows,translation_fully_excited_windows,translation_median_rank,lateral_tilt_accepted_windows,lateral_tilt_fully_excited_windows,lateral_tilt_median_rank
Forge-Phase2-100,Phase2A,slot043_try00,slot043_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot043_try00/insertion.csv,Forge-Phase2-100/slot043_try00,A:slot043,x_offset,True,False,True,19.821801781654358,successful_nonstalled,,,True,,46,8,62786.95290783643,58650.30370280321,171150.0587606038,0.8055654663681415,0.002861961318289063,0.6443674862384796,0.0033050238966461413,3.011653915722998,71.0837105598159,4871.37601983376,6345.616597362279,6051.849515482597,128379.45108555099,0.4085550688037434,0.0012244639342010877,0.32684415578842163,0.004468810053667372,0.41263944603440394,31.232329344100716,735.8223969894885,46,0,2.0,46,12,2.0,46,0,1.0
Forge-Phase2-100,Phase2A,slot044_try00,slot044_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot044_try00/insertion.csv,Forge-Phase2-100/slot044_try00,A:slot044,y_offset,True,False,True,20.110925287008286,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004915636693829882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004960149466582922,0.0,0.0,0.0,46,0,2.0,46,5,2.0,39,0,1.0
Forge-Phase2-100,Phase2A,slot045_try00,slot045_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot045_try00/insertion.csv,Forge-Phase2-100/slot045_try00,A:slot045,diagonal_offset,True,False,True,20.11265754699707,successful_nonstalled,,,True,,46,8,69325.58770779737,44186.715664451316,252665.02579991956,0.3619649192949492,0.003732006259489355,0.28957198560237885,0.004164626100912247,2.0452888368161775,79.96335272992431,4924.931304852142,23666.201239815466,15549.426031309868,186574.96066146262,0.11391837444744468,0.00033426564688598053,0.09113470390439032,0.00493004870037362,0.47375192555408147,79.93331880515048,1618.879610230451,46,0,3.0,46,35,3.0,44,0,2.0
Forge-Phase2-100,Phase2A,slot046_try00,slot046_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot046_try00/insertion.csv,Forge-Phase2-100/slot046_try00,A:slot046,tilt_only,True,False,True,20.098326355218887,successful_nonstalled,,,True,,46,8,8.364372065665309,7.697941276174269,44.40135902912593,0.0,0.0,0.0,0.004882043738349694,0.00013599152566578593,0.01329883101997608,0.2599635843665471,0.0,0.0,0.0,0.0,0.0,0.0,0.004942602988764947,0.0,0.0,0.0,46,0,2.0,46,6,2.0,36,0,1.0
Forge-Phase2-100,Phase2A,slot047_try00,slot047_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot047_try00/insertion.csv,Forge-Phase2-100/slot047_try00,A:slot047,offset_tilt,True,False,True,20.021838694810867,successful_nonstalled,,,True,,46,8,37124.57124884038,18888.111595213795,154041.8294987966,0.07131572945982471,0.0011517480316761944,0.05705302394926548,0.004856157807643861,0.5720692439368257,42.97530770227641,839.9638327539388,11670.557027789895,7325.576239164043,82321.41545306185,1.693164951661712e-05,6.959429323776933e-08,0.0,0.005002355413403933,0.34906889036930017,33.082075059938866,375.9789056286629,46,0,3.0,46,42,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot048_try00,slot048_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot048_try00/insertion.csv,Forge-Phase2-100/slot048_try00,A:slot048,x_offset,True,False,True,20.11018767952919,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004917886919383503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966239234685102,0.0,0.0,0.0,46,0,2.0,46,8,2.0,44,0,1.0
Forge-Phase2-100,Phase2A,slot049_try00,slot049_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot049_try00/insertion.csv,Forge-Phase2-100/slot049_try00,A:slot049,y_offset,True,False,True,20.103824883699417,successful_nonstalled,,,True,,46,8,1260.2266741634708,1221.318650224259,12776.255144383997,1.4275413229079537e-05,5.348948815638835e-08,0.0,0.004912975214252901,0.10917209352855556,4.109591002143231,95.34697426355308,1.658372761650338,1.5398295744823802,39.324888870593334,0.0,0.0,0.0,0.004958830263177292,5.7373970031224455e-05,0.00798662184758123,0.014690980728447536,46,0,2.0,46,21,2.0,42,0,2.0
Forge-Phase2-100,Phase2A,slot050_try00,slot050_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot050_try00/insertion.csv,Forge-Phase2-100/slot050_try00,A:slot050,diagonal_offset,True,False,True,19.997013360261917,successful_nonstalled,,,True,,46,7,37186.39536715336,21447.03201606762,118508.5068524364,0.2739076275044129,0.002804746337946592,0.2191264033317566,0.004306325148252887,1.416843850452053,44.329675202173725,3189.013350486664,11022.459800929866,7690.105584519224,57322.74300858153,0.12023036429447254,0.000331048645705711,0.0961846798658371,0.004895291922144447,0.2354387685151291,36.85763201897737,678.4217840587933,46,0,3.0,46,33,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot051_try00,slot051_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot051_try00/insertion.csv,Forge-Phase2-100/slot051_try00,A:slot051,tilt_only,True,False,True,20.115559548139572,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.00491815955655656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966962872325589,0.0,0.0,0.0,46,0,2.0,46,3,2.0,40,0,1.0
Forge-Phase2-100,Phase2A,slot052_try00,slot052_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot052_try00/insertion.csv,Forge-Phase2-100/slot052_try00,A:slot052,offset_tilt,True,False,True,19.84431743621826,successful_nonstalled,,,True,,46,9,103079.89115610899,51951.69887188525,191868.84282373264,0.42379996085119387,0.006846355612592325,0.33903998136520386,0.004611351887852723,0.3808418497506522,91.71853291262131,2840.044911803796,12157.241966609727,7519.310349525584,73081.04905755202,0.2503012813078813,0.0032233409634489984,0.20024103224277498,0.004750372421426066,0.19733824569102346,32.79944407214539,775.9542698732292,46,0,3.0,46,25,3.0,45,0,2.0
Forge-Phase2-100,Phase2A,slot053_try00,slot053_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot053_try00/insertion.csv,Forge-Phase2-100/slot053_try00,A:slot053,x_offset,True,False,True,19.95622143149376,successful_nonstalled,,,True,,46,8,11540.328225660654,11138.835176365914,38503.15032316913,0.11976812903623306,0.0003367609313927296,0.09581474587321281,0.004739142834247827,0.506777073303748,24.717499816023334,1401.9582164182366,7526.662142643746,4878.72013636021,34360.77896338885,5.820233990878089e-05,2.478057344387171e-07,0.0,0.004864307721366449,0.3762170195103133,23.712218049298112,541.0381254563263,46,0,3.0,46,41,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot054_try00,slot054_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot054_try00/insertion.csv,Forge-Phase2-100/slot054_try00,A:slot054,y_offset,True,False,True,20.11100724339485,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004911401849912388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004956041072236931,0.0,0.0,0.0,46,0,2.0,46,9,2.0,38,0,1.0
Forge-Phase2-100,Phase2A,slot055_try00,slot055_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot055_try00/insertion.csv,Forge-Phase2-100/slot055_try00,A:slot055,diagonal_offset,True,False,True,19.972985237836838,successful_nonstalled,,,True,,46,8,13619.944781055652,13141.900000360409,30083.559243701908,0.11767036018906032,0.00034611725287502675,0.09413639456033707,0.0045624405987503645,0.5006307656326016,25.923688812052504,2021.969425758375,5538.023278007886,5399.864271823786,28319.312747061715,0.009490966319681235,2.546000427346871e-05,0.007592785893939432,0.004979404410600058,0.29692300235227365,26.177248024332865,652.2270986395996,46,0,3.0,46,45,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot056_try00,slot056_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot056_try00/insertion.csv,Forge-Phase2-100/slot056_try00,A:slot056,tilt_only,True,False,True,20.07877603173256,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004682365804978797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048590037792186095,0.0,0.0,0.0,46,0,2.0,46,18,2.0,43,0,1.0
Forge-Phase2-100,Phase2A,slot057_try00,slot057_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot057_try00/insertion.csv,Forge-Phase2-100/slot057_try00,A:slot057,offset_tilt,True,False,True,19.87421289086342,successful_nonstalled,,,True,,46,8,50411.52677995755,25782.26014025654,114832.77764561452,0.048511132034256214,0.0007731953775889791,0.03880890551954508,0.004830605170249093,0.3301103532124422,55.02090733174161,2853.767853049876,7125.148570438744,4446.568213508653,28483.42387308146,4.871781517706847e-05,2.2126213388959637e-07,0.0,0.004871005763280518,0.3153555603455696,21.198500629603092,533.6569869591826,46,0,3.0,46,29,3.0,40,0,2.0
Forge-Phase2-100,Phase2A,slot058_try00,slot058_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot058_try00/insertion.csv,Forge-Phase2-100/slot058_try00,A:slot058,x_offset,True,False,True,20.118025690317154,successful_nonstalled,,,True,,46,8,16161.552249612001,8751.256385577044,55883.12672229961,0.00015409038373116933,6.161352434461667e-07,0.0,0.0049448798922039315,0.5791973149417161,25.139475085110465,828.1924476752957,6057.907256615143,3862.910053165015,29688.767541602447,0.0,0.0,0.0,0.004993998746069778,0.15011636232214687,18.924835670202235,182.77540594976603,46,0,3.0,46,38,3.0,45,0,2.0
Forge-Phase2-100,Phase2A,slot059_try00,slot059_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot059_try00/insertion.csv,Forge-Phase2-100/slot059_try00,A:slot059,y_offset,True,False,True,20.11100724339485,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004916730036489832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004960783877512226,0.0,0.0,0.0,46,0,2.0,46,4,2.0,41,0,1.0
Forge-Phase2-100,Phase2A,slot060_try00,slot060_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot060_try00/insertion.csv,Forge-Phase2-100/slot060_try00,A:slot060,diagonal_offset,True,False,True,19.879100471735,successful_nonstalled,,,True,,46,8,37665.85243992854,35200.65561414007,101316.16459990997,0.6607048961425696,0.0021102824163940375,0.5385982543230057,0.0035803764458185194,2.6448718742410167,112.01501878983322,4235.280532836288,6078.752506715122,5827.022439824552,47042.64929071174,0.42349630900766827,0.001303649206633203,0.338797926902771,0.004639798354785511,0.31833849898625,27.51038033095399,611.1687970110526,46,0,2.0,46,14,2.0,46,0,1.0
Forge-Phase2-100,Phase2A,slot061_try00,slot061_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot061_try00/insertion.csv,Forge-Phase2-100/slot061_try00,A:slot061,tilt_only,True,False,True,20.110739022493362,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004909635972182901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004953551646994949,0.0,0.0,0.0,46,0,2.0,46,6,2.0,37,0,1.0
Forge-Phase2-100,Phase2A,slot062_try00,slot062_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot062_try00/insertion.csv,Forge-Phase2-100/slot062_try00,A:slot062,offset_tilt,True,False,True,19.935613125562668,successful_nonstalled,,,True,,46,8,18786.774366835092,17653.918954384077,76617.72939152567,0.3866712070081995,0.00105475617221722,0.3093370497226715,0.004199245343827011,1.877226900480983,67.6038101623423,2284.124431688697,4804.10634732884,4683.6133919546455,36326.886247346825,0.3714679906223924,0.0010119015656349444,0.29717528223991396,0.0048504361222573055,0.406696149819451,22.59721976047947,564.1033874012804,46,0,3.0,46,24,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot063_try00,slot063_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot063_try00/insertion.csv,Forge-Phase2-100/slot063_try00,A:slot063,x_offset,True,False,True,19.98581886291504,successful_nonstalled,,,True,,46,8,22064.056287818566,14006.93397586354,55700.16688091126,0.06758309508720312,0.000197188559314443,0.05406652018427849,0.004696980599502494,0.7191369453183992,24.3383876150979,1650.207771688146,4010.125331965914,3896.2004789324787,25370.543994668304,0.10446437100876385,0.0002955916741321815,0.0835715115070343,0.00498509346965384,0.2554006012381136,19.068019478925248,404.58609060190486,46,0,3.0,46,45,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot064_try00,slot064_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot064_try00/insertion.csv,Forge-Phase2-100/slot064_try00,A:slot064,y_offset,True,False,True,20.109859853982925,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004915297632327389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049598123878962334,0.0,0.0,0.0,46,0,2.0,46,5,2.0,40,0,1.0
Forge-Phase2-100,Phase2A,slot065_try00,slot065_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot065_try00/insertion.csv,Forge-Phase2-100/slot065_try00,A:slot065,diagonal_offset,True,False,True,20.098818093538284,successful_nonstalled,,,True,,46,8,82227.19009518556,46724.02566271227,277768.83983642946,0.4998773121925256,0.00398856505044083,0.39990268647670746,0.003984841397991408,2.2088462709828733,90.09295382616818,3089.4115145478054,26715.994030066202,17799.970344037858,202123.0328937375,0.18609082468355465,0.0005860776010199574,0.14887281656265258,0.004837044905340688,0.49642034131066803,89.90226474179514,1893.8429001322377,46,0,3.0,46,34,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot066_try00,slot066_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot066_try00/insertion.csv,Forge-Phase2-100/slot066_try00,A:slot066,tilt_only,True,False,True,20.11127546429634,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004900065190680729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049541473930160744,0.0,0.0,0.0,46,0,2.0,46,4,2.0,34,0,1.0
Forge-Phase2-100,Phase2A,slot067_try00,slot067_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot067_try00/insertion.csv,Forge-Phase2-100/slot067_try00,A:slot067,offset_tilt,True,False,True,20.065361261367798,successful_nonstalled,,,True,,46,8,22962.2603615082,21535.89255353661,111008.8751863272,0.2991363726581432,0.0008777478713163991,0.2393091320991516,0.004405535517264456,1.0387353250333728,45.58243602361243,4874.3234680415335,8319.902595539055,7927.849912628559,76218.30514568587,0.25918987786464615,0.0007139574203643022,0.20735223591327667,0.004819550431373573,0.2614586271110516,38.35059765634166,805.5248456700191,46,0,3.0,46,41,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot068_try00,slot068_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot068_try00/insertion.csv,Forge-Phase2-100/slot068_try00,A:slot068,x_offset,True,False,True,20.181523263454437,successful_nonstalled,,,True,,46,7,37051.28993429396,20700.930025033453,232054.04432610664,0.2581378616107055,0.0009243466359733013,0.20651086419820786,0.004493468170750541,2.502552708092657,55.31633368750171,1990.6572627294308,13263.23091179849,8365.15213034176,124935.84814559344,0.010230027096720232,2.8963285678077135e-05,0.008184023294597869,0.004891381989634844,0.3204020200249783,40.26284615527668,851.1869860317335,46,0,3.0,46,37,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot069_try00,slot069_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot069_try00/insertion.csv,Forge-Phase2-100/slot069_try00,A:slot069,y_offset,True,False,True,20.11053040623665,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004909858408064918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004954124861018301,0.0,0.0,0.0,46,0,2.0,46,6,2.0,39,0,1.0
Forge-Phase2-100,Phase2A,slot070_try00,slot070_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot070_try00/insertion.csv,Forge-Phase2-100/slot070_try00,A:slot070,diagonal_offset,True,False,True,20.10771408677101,successful_nonstalled,,,True,,46,8,2497.931658459469,1341.1522001110823,18139.279655896004,0.0,0.0,0.0,0.004925320135320918,0.07100413813591144,5.929351261748737,32.76638525992213,0.3804688296735784,0.3561615220133443,5.912407027802798,0.0,0.0,0.0,0.0049646027807508245,2.650127433291524e-05,0.0018855163368795844,0.002113134740121189,46,0,3.0,46,24,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot071_try00,slot071_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot071_try00/insertion.csv,Forge-Phase2-100/slot071_try00,A:slot071,tilt_only,True,False,True,20.03200873732567,successful_nonstalled,,,True,,46,8,34956.20718003137,17202.19623555672,125608.93147718415,0.000347624689636688,1.5979632104911099e-06,0.0,0.0049157105987825776,0.30230212819839347,35.45908435120276,829.4608125392347,0.0,0.0,0.0,0.0,0.0,0.0,0.004968322182687255,0.0,0.0,0.0,46,0,2.0,46,18,2.0,35,0,1.0
Forge-Phase2-100,Phase2A,slot072_try00,slot072_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot072_try00/insertion.csv,Forge-Phase2-100/slot072_try00,A:slot072,offset_tilt,True,False,True,20.11153995990753,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0049008168581264454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004951499612893741,0.0,0.0,0.0,46,0,2.0,46,5,2.0,38,0,1.0
Forge-Phase2-100,Phase2A,slot073_try00,slot073_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot073_try00/insertion.csv,Forge-Phase2-100/slot073_try00,A:slot073,x_offset,True,False,True,20.110273361206055,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004913191791815498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049620483732272635,0.0,0.0,0.0,46,0,2.0,46,11,2.0,38,0,1.0
Forge-Phase2-100,Phase2A,slot074_try00,slot074_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot074_try00/insertion.csv,Forge-Phase2-100/slot074_try00,A:slot074,y_offset,True,False,True,20.107483118772507,successful_nonstalled,,,True,,46,8,3512.532586520585,3296.896808260977,11834.555731765358,0.0,0.0,0.0,0.004899038272350214,0.1254392129942568,7.304451818780532,228.06273734634482,1375.310300916014,1342.0910448490722,7537.605124367297,0.0,0.0,0.0,0.0049736081893648676,0.061905516176891294,6.502659952501042,82.5793446811804,46,0,3.0,46,37,3.0,44,0,2.0
Forge-Phase2-100,Phase2A,slot075_try00,slot075_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot075_try00/insertion.csv,Forge-Phase2-100/slot075_try00,A:slot075,diagonal_offset,True,False,True,19.912218302488327,successful_nonstalled,,,True,,46,7,25838.572906779216,24577.431170396252,98900.40546891425,0.294072862218239,0.0008491475738361051,0.2352582961320877,0.004321070718491661,1.1534562198459921,47.08379724844638,4909.532551561915,8208.55560109102,7873.769226470547,93009.43852890939,0.2459048056144596,0.0007020480614848395,0.19672394990921022,0.004954364511346617,0.19966659469664907,39.403638679110955,710.7317900334439,46,0,3.0,46,37,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot076_try00,slot076_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot076_try00/insertion.csv,Forge-Phase2-100/slot076_try00,A:slot076,tilt_only,False,True,True,18.70655044913292,stalled,,,True,,46,9,27040.91470050394,13862.000793718304,156973.33134841375,0.6335205707135927,0.01068237801303191,0.7889939546585083,0.004477164918441705,0.5426902266203774,31.77790303954791,320.2359688706233,10437.143200740114,6294.919217912019,115643.49527578065,0.2829214175336138,0.0035916596437385756,0.22633717954158783,0.004495196284851761,0.4466460796703101,26.947500590437684,233.28401679126216,44,0,3.0,44,24,3.0,39,0,2.0
Forge-Phase2-100,Phase2A,slot077_try00,slot077_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot077_try00/insertion.csv,Forge-Phase2-100/slot077_try00,A:slot077,offset_tilt,False,False,True,19.409464299678802,other_unsuccessful,,,True,,46,8,97376.83973002373,49959.022983479736,343264.08505694394,0.6979303700710178,0.011766453274502701,0.5583447217941284,0.004264711973229295,0.8168520252973773,107.27391093158522,3092.7624241696076,33165.991256427704,20899.680083814674,301531.88384411985,0.46947527254483135,0.006886736486490773,0.37558023929595946,0.004699971496886921,0.6314362578373935,105.56064157441293,1066.0672812718897,46,0,3.0,46,41,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot078_try00,slot078_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot078_try00/insertion.csv,Forge-Phase2-100/slot078_try00,A:slot078,x_offset,True,False,True,20.11042609810829,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004915727092204948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004960953768775436,0.0,0.0,0.0,46,0,2.0,46,5,2.0,35,0,1.0
Forge-Phase2-100,Phase2A,slot079_try00,slot079_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot079_try00/insertion.csv,Forge-Phase2-100/slot079_try00,A:slot079,y_offset,True,False,True,20.11057510972023,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.004918302499550434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049661226090646285,0.0,0.0,0.0,46,0,2.0,46,3,2.0,41,0,1.0
Forge-Phase2-100,Phase2A,slot080_try00,slot080_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot080_try00/insertion.csv,Forge-Phase2-100/slot080_try00,A:slot080,diagonal_offset,True,False,True,20.052587240934372,successful_nonstalled,,,True,,46,8,1495.771591606314,1457.0436654342445,5013.239808190301,3.669362576556812e-05,1.4964631842461762e-07,0.0,0.004917580394085795,0.05635140648061021,4.569097827298323,188.73823664491783,805.8766997542763,788.912867536793,3844.688574821909,0.0,0.0,0.0,0.005003415048195214,0.03488777988088888,3.7888597921454115,39.55733834789815,46,0,3.0,46,24,3.0,35,0,2.0
Forge-Phase2-100,Phase2A,slot081_try00,slot081_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot081_try00/insertion.csv,Forge-Phase2-100/slot081_try00,A:slot081,tilt_only,True,False,True,19.969502091407776,successful_nonstalled,,,True,,46,8,35207.67310937815,17932.79025074167,115328.7704415195,4.0247513262763e-05,2.1142856309731245e-07,0.0,0.004905822927263723,0.22730261208253819,36.153569126919734,1540.3563060652066,0.0,0.0,0.0,0.0,0.0,0.0,0.004957346305803943,0.0,0.0,0.0,46,0,2.0,46,20,2.0,40,0,1.5
Forge-Phase2-100,Phase2A,slot082_try00,slot082_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot082_try00/insertion.csv,Forge-Phase2-100/slot082_try00,A:slot082,offset_tilt,True,False,True,19.765907526016235,successful_nonstalled,,,True,,46,8,45433.08343666319,24015.939994023804,122899.6632350733,0.3616524760351377,0.0062010381709744315,0.2893123924732208,0.004696094461094067,0.43207614025311064,60.11764239540511,2711.387534297138,16736.30104940155,10308.435471747345,91911.39116172225,0.2688251022514552,0.0032065698867706316,0.21506010740995407,0.0048901628282993275,0.3453967948787158,47.05412061931686,957.7358690133835,46,0,3.0,46,44,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot083_try00,slot083_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot083_try00/insertion.csv,Forge-Phase2-100/slot083_try00,A:slot083,x_offset,True,False,True,20.07211521267891,successful_nonstalled,,,True,,46,8,4026.898303327772,3901.746163540322,10103.737848442,1.6337410253451909e-06,6.557887506048277e-09,0.0,0.004931594125036893,0.14050406794425058,10.125400796492036,539.6777144083943,1549.2989183991913,1503.2253722469466,6230.732744083734,8.700447605360147e-07,3.4940243211511096e-09,0.0,0.004946463350879447,0.07746901462503439,7.440937910109643,96.83464841846046,46,0,3.0,46,36,3.0,46,0,2.0
Forge-Phase2-100,Phase2A,slot084_try00,slot084_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot084_try00/insertion.csv,Forge-Phase2-100/slot084_try00,A:slot084,y_offset,True,False,True,20.063085108995438,successful_nonstalled,,,True,,46,8,35768.5488410807,27006.767804646966,112624.8478567368,0.4150274997039237,0.0027216886727953857,0.33202211558818817,0.0038187044162498384,2.5077112070565795,34.18605701525392,2571.8828268140414,5247.859575157114,3854.01461054192,25459.413098065615,0.3276581393290418,0.0010279286625252092,0.2621290773153305,0.004825776923638242,0.14972728634545754,18.651374352347627,200.9993220362102,46,0,2.0,46,19,2.0,46,0,1.0
Forge-Phase2-100,Phase2A,slot085_try00,slot085_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot085_try00/insertion.csv,Forge-Phase2-100/slot085_try00,A:slot085,diagonal_offset,True,False,True,20.11028826236725,successful_nonstalled,,,True,,46,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0049170751365677275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004961320860083159,0.0,0.0,0.0,46,0,2.0,46,5,2.0,33,0,1.0
