study,cohort,trajectory_id,folder,reference,record_id,split_group_id,family,insertion_success,stalled,numerically_valid,max_depth_mm,outcome_group,exact_csv_duplicate_of,same_command_configuration_as,start_row,end_row,time_s,start_time_s,depth_mm,start_depth_mm,contact_fraction,positive_load_fraction,force_norm,torque_norm,normal_load,progress_rate,abs_dforce_dt,abs_dforce_ddepth,rms_dforce_dt,dforce_dt,dforce_ddepth,full_accepted,full_motion_rms_m,full_wrench_change_rms_n,full_resolved_wrench_change,full_effective_rank,full_numerical_rank,full_input_dimension,full_condition,full_excited_condition,full_full_excitation,full_sensitivity,full_observed_gain,full_validation_skill_zero,full_validation_skill_drift,full_validation_rmse_n,full_validation_coverage,full_validation_delta_w_rms_n,full_rejection_reason,translation_accepted,translation_motion_rms_m,translation_wrench_change_rms_n,translation_resolved_wrench_change,translation_effective_rank,translation_numerical_rank,translation_input_dimension,translation_condition,translation_excited_condition,translation_full_excitation,translation_sensitivity,translation_observed_gain,translation_validation_skill_zero,translation_validation_skill_drift,translation_validation_rmse_n,translation_validation_coverage,translation_validation_delta_w_rms_n,translation_rejection_reason,lateral_tilt_accepted,lateral_tilt_motion_rms_m,lateral_tilt_wrench_change_rms_n,lateral_tilt_resolved_wrench_change,lateral_tilt_effective_rank,lateral_tilt_numerical_rank,lateral_tilt_input_dimension,lateral_tilt_condition,lateral_tilt_excited_condition,lateral_tilt_full_excitation,lateral_tilt_sensitivity,lateral_tilt_observed_gain,lateral_tilt_validation_skill_zero,lateral_tilt_validation_skill_drift,lateral_tilt_validation_rmse_n,lateral_tilt_validation_coverage,lateral_tilt_validation_delta_w_rms_n,lateral_tilt_rejection_reason,endpoint_sensitivity
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,636,666,5.549999999919237,5.299999999922875,1.309631019830705,0.7188595831394209,1.0,0.5483870967741935,0.12222985502396051,0.0004930090468492831,0.09778396785259247,0.002015494771571417,2.4944805434685127,5246.49201015029,136.07102987712213,2.4944805434685127,5246.49201015029,True,2.8892945582423272e-05,1.219306357466225,True,3,6,6,144.41507205369294,5.107295929258344,False,42200.83251767786,105033.72548651358,-1.6055218300732221,-1.6035454299511893,0.3575357012240858,0.9687305761167531,0.5425598860913923,,True,2.8862294728013105e-05,1.1339252489595169,True,3,3,3,5.131847128327224,5.131847128327224,True,39287.4253293157,96113.37340864046,-4.406146295930225,-4.402178984739629,0.6790988338586612,1.0000000000000004,0.5058825686753934,,True,9.913265300863297e-06,1.2191564118118468,True,2,4,4,41.58445576538677,1.4937026528527377,False,122982.32467415922,108170.52987884701,-17.550929554621142,-17.537004297166504,1.0439029086381266,0.9636678773444024,0.5419538074315066,,1106.8246274091243
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,648,678,5.649999999917782,5.39999999992142,1.3628281652927412,1.186681538820268,1.0,0.8709677419354839,0.70929774554828,0.0028587831525237447,0.5674387812614441,0.0007110914636146286,2.915268422593071,11580.792400004422,48.03955614567984,2.915268422593071,11580.792400004422,True,9.96853655872487e-06,0.4304029597524747,True,3,6,6,49.890273475473336,6.396837682597148,False,43176.14297915862,88355.10290756411,-0.7306163095877458,-0.7381038774391857,0.11230594954990383,0.9961487450694004,0.20911153655365372,,True,9.928602736983666e-06,0.4003296345415064,True,3,3,3,6.429874563660204,6.429874563660204,True,40320.843239129084,76659.39455459976,-0.1411727143899819,-0.14703960922949388,0.12092814065703564,0.9999999999999999,0.1960705256787327,,True,7.699510761975727e-06,0.4300012543967998,True,2,4,4,35.50705806517617,1.405610904637969,False,55847.86718142851,24530.28144016338,-0.5698192777104576,-0.576641759122275,0.11715586204715088,0.9959747414705843,0.20908563549093748,,4255.431982922437
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,660,690,5.7499999999163265,5.4999999999199645,1.4313586056232466,1.2667529284954084,1.0,0.967741935483871,0.8632764089794107,0.0034502913212734925,0.6906964778900146,0.0005820375536803373,2.5974322790862674,215.18984024463504,27.469966923331214,2.5974322790862674,215.18984024463504,True,8.076907285712465e-06,0.24625794241907922,True,1,6,6,61.21702807508872,1.0,False,30489.138194602514,874.5095223079329,0.09691558084925556,0.10796057326830644,0.06383569556798964,0.9966395687877871,0.16454134589001412,,True,8.059006016690488e-06,0.2289163910244289,True,1,3,3,17.408683294706982,1.0,False,28405.04034248578,792.4118927103136,-0.08162480448057563,-0.06842042104898938,0.09161817359216315,0.9975963132109682,0.1525822230677502,,True,5.639242400201006e-06,0.24618113754241486,True,1,4,4,37.881987679148764,1.0,False,43655.001872882785,1366.6791972616168,0.14589220225314503,0.15637993855639576,0.06799788927491215,0.9972610985389684,0.16452204180773858,,1919.0295624486916
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,672,702,5.849999999914871,5.599999999918509,1.9019745290279402,1.3376452028751387,1.0,0.9032258064516129,0.9982585139734542,0.003904469081547019,0.798606812953949,0.0016608310322849403,3.0373039359442213,758.7599275419155,23.740476329435204,-3.0373039359442213,-758.7599275419155,True,3.177657533136746e-05,0.21081180828872434,True,3,6,6,232.5637848348547,6.980814668472068,False,6634.189055628869,20494.937173454073,-119.43563935545083,-118.8722196778236,1.1183930046963788,0.6014800850431276,0.24962757391949955,,True,3.177110290293047e-05,0.19783730274241446,True,3,3,3,7.010440895478994,7.010440895478994,True,6226.95735010718,19635.528440633472,-156.58543293568343,-155.78417089437465,1.7158338867847325,0.6017315697104852,0.23674337435673232,,True,1.1132568465913805e-05,0.2107781801677184,True,2,4,4,52.65429429245785,1.3409058806820116,False,18933.472613538237,8552.835473221174,-34.1579797344595,-33.99729005585321,0.6618379115245687,0.420763216556325,0.24958856684894715,,1448.6684010058925
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,684,714,5.949999999913416,5.699999999917054,3.131305426359178,1.3878323137760176,1.0,0.9032258064516129,0.4724007606481909,0.0012815666910682135,0.37792062759399414,0.006904816435329871,3.977692977671849,159.07339719723626,21.864896543568886,-3.977692977671849,-159.07339719723626,True,7.270133163598776e-05,0.19077157497584443,True,3,6,6,558.1952099512877,11.69078762457523,False,2624.045126587625,10754.607677864686,-55.67154580241705,-39.87947748760096,0.194846338923881,0.9998123807228049,0.063399428897966,,True,7.26989531988288e-05,0.1822074711937559,True,3,3,3,11.698324703540086,11.698324703540086,True,2506.3286770502127,9920.33010361542,-54.40171196407665,-38.71786135794752,0.264340495118011,1.0000000000000002,0.06151240877256569,,True,1.1979626201642398e-05,0.19072267366678997,True,2,4,4,45.32397922012648,1.5666255710845192,False,15920.586373608388,7265.41847069737,-0.6399738714444341,-0.18158347645812634,0.03619835156094528,0.9980923500840222,0.06320556696671352,,538.4377108909304
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,696,726,6.049999999911961,5.799999999915599,4.451756924390795,1.53363272547722,1.0,0.9032258064516129,0.3226818774495265,0.0009315990972760921,0.2581454813480377,0.012294352054774853,0.28730941976995195,82.52744654490024,21.320425191721593,-0.28730941976995195,-82.52744654490024,True,0.00010033600569736356,0.18422161778500007,True,3,6,6,727.2701713109439,31.55341690039894,False,1836.0469554733402,5932.471156098962,-1.6373639337726709,-1.6054921927910986,0.07879796738836627,0.9999415681190692,0.1188517576363055,,True,0.00010033412993291941,0.17767020992842783,True,3,3,3,31.55626209776154,31.55626209776154,True,1770.7853752976496,4933.935042551807,-1.9557667419041964,-1.931977368243583,0.11689069539896935,1.0,0.11776208615647593,,True,1.1986823433358598e-05,0.1841683473799511,True,2,4,4,43.45190322652246,3.6453959010052124,False,15364.232934926014,6583.918034392109,0.808590283102181,0.8109060618463949,0.023230164419610747,0.9985159959054621,0.11872858594322667,,172.21780726680996
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,708,738,6.149999999910506,5.899999999914144,5.434324592351915,2.451976388692857,1.0,1.0,0.3202991772309519,0.0009095857294202346,0.2562393546104431,0.012291905620584622,0.20052687089678572,48.13440033940151,11.54186569427729,-0.20052687089678572,-48.13440033940151,True,0.00010192066380168471,0.09825162589699002,True,3,6,6,1156.1791352976145,41.12899086566413,False,964.0010399477596,1058.76667990669,-0.2712968362481398,-0.23014694227674704,0.05097485539221079,0.9934318550564428,0.11074092442270063,,True,0.00010192015261485947,0.09618221411757776,True,3,3,3,41.13562548384617,41.13562548384617,True,943.7016296574387,809.724622247469,-0.12134238814138554,-0.08578755692624074,0.06675858283392044,0.993445295218155,0.10919396005250621,,True,1.4132211428004429e-05,0.0981609440021152,True,2,4,4,75.28519935161471,5.6430324929168,False,6945.901177759004,1373.381077210381,-0.30499108358365423,-0.2627468536146942,0.05657071739823884,0.8904929049567009,0.11073194191779945,,77.32758509352412
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,720,750,6.2499999999090505,5.9999999999126885,6.103319674730303,3.822622448205949,1.0,0.9354838709677419,0.3202991772309519,0.0009274641934373108,0.2562393546104431,0.00907037142797564,0.27792477425523954,38.722606182228496,16.287258414199883,0.27792477425523954,38.722606182228496,True,8.028025245392851e-05,0.13985976570315237,True,3,6,6,1030.2828310194811,28.354958258842082,False,1742.1440694075488,6818.769778747686,-0.1896019296320519,-0.18325393138619095,0.07628186033275841,0.9998456617496696,0.1713152684449647,,True,8.027888963531067e-05,0.13572715344969058,True,3,3,3,28.37428234377693,28.37428234377693,True,1690.6954501522032,6068.608607113023,-0.20893791361611558,-0.20216251193096402,0.10621606441046506,1.0,0.16732037686490536,,True,1.459666652570824e-05,0.13981817896307064,True,2,4,4,68.45940284443387,4.732358881237076,False,9578.774627536857,8193.656184106385,0.2889177713662988,0.2927125177584591,0.0645968528530579,0.9926833765341759,0.1712917512357245,,84.3476187817223
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,732,762,6.349999999907595,6.099999999911233,6.532100588083269,5.012211948633196,1.0,0.8709677419354839,0.34225096863630694,0.0009852112102201151,0.27380234003067017,0.006014246974348094,0.07674737678176322,20.5286996728409,16.51025403267197,-0.07674737678176322,20.5286996728409,True,5.417227683011043e-05,0.1427902729965544,True,3,6,6,708.1879056562923,22.95187924680516,False,2635.855115419252,28726.296374689322,0.33912624627529253,0.3443399735292503,0.05197223406775647,0.9997850777320587,0.15659855801940226,,True,5.416994430620501e-05,0.13758545027026425,True,3,3,3,23.027543306954964,23.027543306954964,True,2539.885392765749,25469.602993552497,0.24726729501606792,0.2533232794651471,0.07677861015962441,1.0000000000000004,0.15327823142832342,,True,1.201726442662327e-05,0.14277751494648247,True,2,4,4,69.83104842978757,4.999222358983906,False,11881.032977036815,30528.914365570865,0.4333905132474015,0.4378643612138454,0.05270887655934826,0.9964252101243218,0.15657659379199498,,58.25191167996115
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,744,774,6.44999999990614,6.199999999909778,6.971602886915209,5.800893157720568,1.0,0.8387096774193549,0.34225096863630694,0.0009852112102201151,0.27380234003067017,0.004388767384777561,0.09557640671590555,497.2553861746767,18.453538474805967,-0.09557640671590555,497.2553861746767,True,4.1844872899316943e-05,0.16135829479435512,True,3,6,6,428.0916176845519,19.442343561390587,False,3856.1067011148466,31004.50593142397,-0.1673191316664564,-0.16240471139292967,0.0904549990360922,0.9998092312852098,0.2050753194935928,,True,4.1840662938856255e-05,0.15377948728781196,True,3,3,3,19.54748057484696,19.54748057484696,True,3675.3597215354166,27779.866022094044,-0.16651105858013304,-0.16076920749351764,0.12137263845426881,1.0000000000000004,0.19464219348597847,,True,1.2009901705297926e-05,0.16134641976724046,True,2,4,4,56.553124041486214,5.6432909429365345,False,13434.449650496785,31506.476421376978,-0.3286942437607876,-0.32310028697100845,0.10570825102719644,0.9991910867658247,0.20506019345878537,,324.3301080151199
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,756,786,6.549999999904685,6.299999999908323,7.296090573072435,6.327589601278307,1.0,0.9032258064516129,0.3067541097133406,0.0009047672116130757,0.24540331959724426,0.003970666878704201,0.3176848661362168,496.4411453118335,16.424000546647875,0.3176848661362168,496.4411453118335,True,3.5050358234469146e-05,0.1474869409662057,True,3,6,6,389.5009994696391,20.560066565484487,False,4207.858304317256,30175.31924192797,-0.2774386416614911,-0.15834743345175717,0.03453463018591572,0.9998193829390815,0.07484458942984887,,True,3.5046652747498505e-05,0.13686667122007395,True,3,3,3,20.645503337034928,20.645503337034928,True,3905.27084586824,26167.592469104457,-0.3450551991658468,-0.16045859799629558,0.041300988092684135,1.0000000000000002,0.061680944530358585,,True,1.135897054341932e-05,0.14745338498796873,True,2,4,4,63.490071339036824,6.737469412088867,False,12981.227869579614,32286.13723616547,-0.478831449218714,-0.3408513766391261,0.040687993046309726,0.9368363424401498,0.07481556014753003,,393.0436391399342
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,768,798,6.64999999990323,6.399999999906868,7.743222266435625,6.723848730325701,1.0,0.967741935483871,0.28572906094113076,0.0008558210881804393,0.22858335077762604,0.0038000271926556094,0.05137706506414393,402.65507606515513,13.155829056263759,-0.05137706506414393,402.65507606515513,True,3.584846577181879e-05,0.1231947993932523,True,3,6,6,451.5221752540148,30.321031616066886,False,3436.5431474085085,19317.325326616996,0.016647052814945384,0.04951674232292946,0.02096870241864615,0.999975462051074,0.05179555246035915,,True,3.584588875893489e-05,0.10963190880060264,True,3,3,3,30.561570119062115,30.561570119062115,True,3058.4235067480636,13693.448146839446,-0.15459135505573518,-0.11571984857900408,0.030825494692147352,1.000000000000001,0.04968857381494744,,True,9.14440348282067e-06,0.12315566748194601,True,2,4,4,59.69957900378648,7.886210125347426,False,13467.873296854743,22270.908728119823,-0.3437621766597554,-0.2988324743254045,0.026848459783351337,0.9923809836264108,0.05178967341669109,,280.49508159779515
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,780,810,6.749999999901775,6.4999999999054126,8.324136584997179,7.132490724325182,1.0,1.0,0.28120188383550765,0.0008615082853975875,0.22496150434017181,0.004767404088158918,0.03198384424281694,74.90035890032425,6.12903932533829,-0.03198384424281694,74.90035890032425,True,4.070571425324787e-05,0.06285510247586748,True,2,6,6,1542.74142014783,21.635343967028295,False,1544.134616698252,805.3183493160677,0.15054200170152243,0.1515198508579293,0.012622116158634561,0.999939282817939,0.033545698768451,,True,4.070509285213541e-05,0.05107532771040917,True,2,3,3,98.72200373240966,21.655448819878806,False,1254.7650461318071,728.7906474735316,0.002491567294215402,0.004113309323218406,0.015055518437292097,0.9999467598065839,0.02610946990424804,,True,1.9350224690540574e-06,0.06285167076309495,True,1,4,4,19.610505842647637,1.0,False,32481.10643067634,893.5042658994294,0.22329210685385004,0.22416940024784615,0.013220598931004671,0.9509260530831387,0.03354341483876698,,68.76107131617918
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,792,822,6.849999999900319,6.599999999903957,8.997184783220293,7.506204396486284,1.0,1.0,0.2790346244302627,0.0008525567128042553,0.22322767972946167,0.006001104150174931,0.09019905324948864,12.898388551211866,4.9203926583645154,-0.09019905324948864,-12.898388551211866,True,5.02973118959762e-05,0.04426893786204341,True,2,6,6,2447.9970809693064,19.27920398091465,False,880.1452044514717,1644.1248984078543,0.024243990269796623,0.035955015671736645,0.02395449553031375,0.9999205645087978,0.05940076485292225,,True,5.0296925007243424e-05,0.041003272152440956,True,2,3,3,108.62453427721604,19.303875471391486,False,815.2242338181894,1501.5457511389511,0.0012581044308622724,0.01424857864830531,0.033447695403140514,0.9999304204683231,0.05796958520702637,,True,3.1102489647024915e-06,0.04426606019302371,True,1,4,4,34.59904776060183,1.0,False,14232.320529767605,1442.0050755657924,0.333190594250666,0.3411943730704228,0.021691817358966383,0.9864539037957898,0.05939912981130391,,32.38283950249545
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,804,834,6.949999999898864,6.699999999902502,9.568703919649126,8.012940734624864,1.0,1.0,0.2750094724288721,0.0008422019756443045,0.22000756859779358,0.006407207539097902,0.12550512514162543,5.904069016315051,5.298349832226843,0.12550512514162543,-5.904069016315051,True,5.269894424457705e-05,0.04995023361759486,True,2,6,6,843.9930655397908,7.323556743555245,False,947.8412581810871,502.0917845311175,-0.9850337275952712,-0.9724492035667622,0.03170207054405318,0.9991222677687852,0.055116205167835414,,True,5.269861778722599e-05,0.04415291526791451,True,2,3,3,93.29032662774682,7.324039882063926,False,837.8382037681655,466.3534028134701,-0.8628237493302975,-0.8531952919488568,0.03479959177772489,0.9993559224652929,0.044162016298758176,,True,7.158925887635161e-06,0.0499330368744662,True,1,4,4,94.4835465366382,1.0,False,6974.934181217066,501.6511862283278,-0.25476173692066273,-0.24679498585329673,0.02758882036185708,0.996001498345905,0.055072843475391514,,59.0710309602833
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,816,846,7.049999999897409,6.799999999901047,10.162634402513506,8.646195381879808,1.0,1.0,0.2679686386371866,0.0008259524592608627,0.21437501907348633,0.005853752816000875,0.20297410289154508,109.29165846114337,14.188285393446353,-0.20297410289154508,-109.29165846114337,True,5.176869931846541e-05,0.12210926488321447,True,2,6,6,622.4002603044324,5.9032941389622495,False,2358.7470129785406,4835.00905502448,0.05366478948686948,0.0544286287166742,0.07787280244587824,0.9991239380315526,0.19608254256276075,,True,5.1767087782258887e-05,0.11823571161033243,True,2,3,3,62.6691219133647,5.904614368170823,False,2283.9938786522393,4700.414645359686,0.026296315327063335,0.027131657869568504,0.10963410448016873,0.9992530943078419,0.1924389125786334,,True,8.690250038586171e-06,0.12210088972038088,True,1,4,4,59.38429295449997,1.0,False,14050.331023645163,4854.761234324412,0.3389210263313155,0.33945394205292134,0.07129728808049776,0.9724155430500779,0.1960791163608619,,63.72104173432668
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,828,858,7.149999999895954,6.899999999899592,10.682908445596697,9.302032738924028,1.0,1.0,0.2728819651918039,0.0008282637510016511,0.2183064967393875,0.005792741934222255,0.12650264597300476,58.90260896083522,14.578832488978108,0.12650264597300476,-58.90260896083522,True,4.737143934951115e-05,0.1284521385431555,True,2,6,6,591.3074611568111,5.580491887701977,False,2711.59458751977,5231.377519844651,0.04453231788750678,0.07752848337458185,0.03293001908337517,0.9997057390376439,0.08252007358766517,,True,4.736967126313326e-05,0.12149027073971631,True,2,3,3,79.75821989710481,5.58149125523809,False,2564.726912814137,4857.882783498284,-0.43103977770919366,-0.38348579083917134,0.04919490126065341,0.9997501441763689,0.07122867534042907,,True,8.430209353175887e-06,0.12843936446595786,True,1,4,4,50.78098426564907,1.0,False,15235.607929187581,5168.060225281574,0.41293340797583467,0.4331550761303079,0.028261353278424647,0.9937736943755142,0.08247726911467289,,69.98213855602019
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,840,870,7.249999999894499,6.999999999898137,11.229810863733293,9.841320663690569,1.0,1.0,0.26399431174131516,0.0007327998680470782,0.21119548380374908,0.005386166274625955,0.3043053049251012,180.9403129941345,12.426938246014746,0.3043053049251012,180.9403129941345,True,4.7467997208576e-05,0.1355622766107526,True,2,6,6,523.7769409986307,6.676248753886668,False,2855.866785680619,2813.5144173655976,-0.015347096295606155,-0.01110327475926165,0.07170706611027321,0.9994840548483537,0.1743132151378168,,True,4.7466703031530814e-05,0.10355781871528258,True,2,3,3,62.924901264412,6.677459024947038,False,2181.693947576093,1651.0522886590372,-0.11816037835388449,-0.10780457245833319,0.06953890708928742,0.9995192504384274,0.11390333461543256,,True,7.963917538759882e-06,0.13553922025547674,True,1,4,4,56.62056751205304,1.0,False,17019.164198501043,2042.6299941458158,0.09471794029254055,0.09850189729395142,0.07416995447117343,0.9840698853418388,0.17430950020551106,,161.44294245996002
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,852,882,7.349999999893043,7.099999999896681,11.683655530214311,10.474664717912676,1.0,1.0,0.2728819651918039,0.0008508328328799443,0.2183064967393875,0.004841766891050039,0.22896449926715062,13.573965452607126,14.647424737529764,-0.22896449926715062,-13.573965452607126,True,4.2119616061821173e-05,0.15992411012937824,True,2,6,6,504.37117941565344,4.2503785646240475,False,3796.9033215936543,1842.2429875250314,0.10936873816273185,0.11640839929659519,0.05590882942667908,0.9997193984168175,0.14511324608091686,,True,4.2117923831277425e-05,0.1220618728109718,True,2,3,3,53.49640509448004,4.250996619481361,False,2898.0980472813994,1257.4054263207092,-0.09458853526425193,-0.08222529079427843,0.07191341964670564,0.9997712336267971,0.11905430957335449,,True,9.84680391467132e-06,0.15988828777132746,True,1,4,4,71.4086069071825,1.0,False,16237.582179645186,1825.0702181901909,0.2781079162972342,0.2837588176384108,0.05513043218433564,0.9957044551588683,0.14509092836658816,,38.04962530808233
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,864,894,7.449999999891588,7.199999999895226,12.142402678728105,10.956449061632158,1.0,1.0,0.28095440779230246,0.0008182847932944842,0.2247646301984787,0.004782514586633628,0.03732045404615768,34.237808169271375,11.205055872406138,0.03732045404615768,34.237808169271375,True,4.1500573294122474e-05,0.1089350188942807,True,2,6,6,614.723421480994,4.151615035074569,False,2624.9039530668033,1283.9398199669336,-0.04808841199575675,-0.03956756294804631,0.04136388321809419,0.9993121159463328,0.09896872352130112,,True,4.149891411674149e-05,0.09337546560202568,True,2,3,3,57.78288436350366,4.152482477107829,False,2250.0700943487136,1131.8185462971758,-0.10847718961967745,-0.09847720783421998,0.05561498959266861,0.9994102032888378,0.09149326107951211,,True,9.89867646592232e-06,0.10886808719167532,True,1,4,4,77.35032560365147,1.0,False,10998.246843047154,1238.0312954933097,-0.47488971578208883,-0.4628713235375439,0.053687177183860714,0.9906557272615643,0.09884980076168674,,50.14559238899255
Forge-Phase2-100,Phase2A,slot020_try00,slot020_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot020_try00/insertion.csv,Forge-Phase2-100/slot020_try00,A:slot020,y_offset,True,False,True,20.068326592445374,successful_nonstalled,,,876,906,7.549999999890133,7.299999999893771,12.640921026468279,11.404825001955034,1.0,1.0,0.2774199615947618,0.0007962663611370525,0.22193853557109833,0.004906943308321002,0.2468222031091513,4.84825163382656,11.09917492289108,0.2468222031091513,-4.84825163382656,True,4.2787752959046034e-05,0.1093360083582111,True,2,6,6,598.1777021537586,4.794697306216989,False,2555.310826040835,3274.2170184135675,0.31361881284427495,0.3254806810926577,0.02504603333895894,0.9997973548615111,0.07405116472215255,,True,4.2786173187397176e-05,0.09249312435607972,True,2,3,3,65.24016110354056,4.79600167241119,False,2161.7526753555026,3014.76594364765,0.2428921451082302,0.25594635786045783,0.034387657648407184,0.9998144992100391,0.06845171693818115,,True,9.217480168232266e-06,0.10923989351583363,True,1,4,4,77.1541346415959,1.0,False,11851.383623511905,3020.3089170708035,0.5090767032909863,0.5175388837129421,0.0231481824794013,0.9959175954916086,0.07387458912944843,,78.95200630472632
