case_id,split,policy,detector_id,stage,threshold_n,run_id,log,family,severity,group_id,force_threshold_n,insertion_success,stalled,stall_episodes,stalled_time_s,first_stall_s,max_wrist_force_n,max_wrist_torque_nm,max_normal_load_n,max_contact_force_n,max_penetration_mm,max_grasp_slip_mm,max_grasp_slip_deg,force_budget_exceeded,torque_budget_exceeded,grasp_retained,numerically_valid,intervention_count,insertion_time_s,time_to_success_s,final_depth_mm,max_depth_mm,active_insertion_time_s,intervention_time_s,outcome,rows,safety_stop,grasp_retention_failure,terminal_timeout,terminal_phase,safety_before_any_recovery,safety_during_recovery,verified_unloadings,ready_unloadings,retries,retry_successes,repeated_stalls,first_trigger_time_s,first_trigger_depth_mm
ft011_axis_offset_moderate_v3,held_out,force,force,held_out,,held_out/ft011_axis_offset_moderate_v3/force,held_out/ft011_axis_offset_moderate_v3/force/trajectory.csv,axis_offset,moderate,ft011_axis_offset_moderate_v3,1.0,True,False,0,0.0,,0.6285660862922668,0.044960010796785355,0.5984933972358704,0.7480754256248474,0.0026574195999273797,0.02312703691131901,0.07912936237050427,False,False,True,True,0,7.816666666523815,7.816666666523815,19.687777012586594,19.691945612430573,7.816666666666666,0.0,insertion_success,1179,False,False,False,insert,False,False,0,0,0,0,0,,
ft011_axis_offset_moderate_v3,held_out,productivity,productivity,held_out,,held_out/ft011_axis_offset_moderate_v3/productivity,held_out/ft011_axis_offset_moderate_v3/productivity/trajectory.csv,axis_offset,moderate,ft011_axis_offset_moderate_v3,,True,False,0,0.0,,0.6285660862922668,0.044960010796785355,0.5984933972358704,0.7480754256248474,0.0026574195999273797,0.02312703691131901,0.07912936237050427,False,False,True,True,0,7.816666666523815,7.816666666523815,19.687777012586594,19.691945612430573,7.816666666666666,0.0,insertion_success,1179,False,False,False,insert,False,False,0,0,0,0,0,,
ft011_axis_offset_moderate_v3,held_out,nominal,nominal,held_out,,held_out/ft011_axis_offset_moderate_v3/nominal,held_out/ft011_axis_offset_moderate_v3/nominal/trajectory.csv,axis_offset,moderate,ft011_axis_offset_moderate_v3,,True,False,0,0.0,,0.654244601726532,0.039433497935533524,0.6368009448051453,0.7959470152854919,0.0025263341285608476,0.023494381821365096,0.07912936237050427,False,False,True,True,0,7.808333333190603,7.808333333190603,19.674470275640488,19.674470275640488,7.808333333333334,0.0,insertion_success,1178,False,False,False,insert,False,False,0,0,0,0,0,,
ft012_axis_offset_severe_v0,held_out,productivity,productivity,held_out,,held_out/ft012_axis_offset_severe_v0/productivity,held_out/ft012_axis_offset_severe_v0/productivity/trajectory.csv,axis_offset,severe,ft012_axis_offset_severe_v0,,True,False,0,0.0,,1.2564833164215088,0.10427381843328476,1.139131784439087,1.4238693714141846,0.0038371899790945463,0.02217889232269954,0.07912936237050427,False,False,True,True,0,8.299999999850115,8.299999999850115,19.593020528554916,19.593020528554916,8.0,0.0,insertion_success,1237,False,False,False,hold,False,False,0,0,0,0,0,,
ft012_axis_offset_severe_v0,held_out,nominal,nominal,held_out,,held_out/ft012_axis_offset_severe_v0/nominal,held_out/ft012_axis_offset_severe_v0/nominal/trajectory.csv,axis_offset,severe,ft012_axis_offset_severe_v0,,True,False,0,0.0,,1.2564833164215088,0.10427381843328476,1.139131784439087,1.4238693714141846,0.0038371899790945463,0.02217889232269954,0.07912936237050427,False,False,True,True,0,8.299999999850115,8.299999999850115,19.593020528554916,19.593020528554916,8.0,0.0,insertion_success,1237,False,False,False,hold,False,False,0,0,0,0,0,,
ft012_axis_offset_severe_v0,held_out,force,force,held_out,,held_out/ft012_axis_offset_severe_v0/force,held_out/ft012_axis_offset_severe_v0/force/trajectory.csv,axis_offset,severe,ft012_axis_offset_severe_v0,1.0,True,False,0,0.0,,1.3612771034240723,0.10933839529752731,1.2160725593566895,1.5200861692428589,0.0039682754504610784,0.02223324372607749,0.07912936237050427,False,False,True,True,0,8.249999999850843,8.249999999850843,19.596410542726517,19.596410542726517,8.0,0.0,insertion_success,1231,False,False,False,hold,False,False,0,0,0,0,0,,
ft013_axis_offset_severe_v1,held_out,productivity,productivity,held_out,,held_out/ft013_axis_offset_severe_v1/productivity,held_out/ft013_axis_offset_severe_v1/productivity/trajectory.csv,axis_offset,severe,ft013_axis_offset_severe_v1,,True,False,0,0.0,,0.6837385296821594,0.09234234690666199,0.7529340982437134,0.9411553144454956,0.004099360921827611,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.03333333318733,8.03333333318733,19.527362287044525,19.527362287044525,8.0,0.0,insertion_success,1205,False,False,False,hold,False,False,0,0,0,0,0,,
ft013_axis_offset_severe_v1,held_out,nominal,nominal,held_out,,held_out/ft013_axis_offset_severe_v1/nominal,held_out/ft013_axis_offset_severe_v1/nominal/trajectory.csv,axis_offset,severe,ft013_axis_offset_severe_v1,,True,False,0,0.0,,0.6837385296821594,0.09234234690666199,0.7529340982437134,0.9411553144454956,0.004099360921827611,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.03333333318733,8.03333333318733,19.527362287044525,19.527362287044525,8.0,0.0,insertion_success,1205,False,False,False,hold,False,False,0,0,0,0,0,,
ft013_axis_offset_severe_v1,held_out,force,force,held_out,,held_out/ft013_axis_offset_severe_v1/force,held_out/ft013_axis_offset_severe_v1/force/trajectory.csv,axis_offset,severe,ft013_axis_offset_severe_v1,1.0,True,False,0,0.0,,0.6837361454963684,0.09234348684549332,0.7529317736625671,0.9411523342132568,0.0035094760733045405,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.024999999854117,8.024999999854117,19.52931061387062,19.52931061387062,8.0,0.0,insertion_success,1204,False,False,False,hold,False,False,0,0,0,0,0,,
ft014_axis_offset_severe_v2,held_out,nominal,nominal,held_out,,held_out/ft014_axis_offset_severe_v2/nominal,held_out/ft014_axis_offset_severe_v2/nominal/trajectory.csv,axis_offset,severe,ft014_axis_offset_severe_v2,,True,False,0,0.0,,0.939163863658905,0.08586741983890533,0.84401535987854,1.0538839101791382,0.00399383861804381,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.208333333184783,8.208333333184783,19.53989416360855,19.540195912122726,8.0,0.0,insertion_success,1226,False,False,False,hold,False,False,0,0,0,0,0,,
