evaluation,horizon_s,model,trajectory_id,group_id,mode,stalled,alarm_time_s,stall_confirmation_s,lead_to_confirmation_s,lead_to_lookback_start_s,detected_before_confirmation,detected_before_lookback,alarm_score_threshold,at_risk_windows
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b007_try00,Phase2B:b_d10_y_roll_-1_combined,force_10N,True,,9.766666666791025,,,False,False,10.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b007_try00,Phase2B:b_d10_y_roll_-1_combined,force_20N,True,,9.766666666791025,,,False,False,20.0,23
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot001_try00,Phase2A:slot001,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot007_try00,Phase2A:slot007,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot017_try00,Phase2A:slot017,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot023_try00,Phase2A:slot023,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,calibrated,False,7.999999999883585,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,force_1N,False,7.999999999883585,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot029_try00,Phase2A:slot029,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot047_try00,Phase2A:slot047,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot049_try00,Phase2A:slot049,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot059_try00,Phase2A:slot059,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,calibrated,False,5.899999999914144,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,force_1N,False,5.899999999914144,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot060_try00,Phase2A:slot060,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot063_try00,Phase2A:slot063,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot067_try00,Phase2A:slot067,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot075_try00,Phase2A:slot075,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot079_try00,Phase2A:slot079,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,calibrated,False,5.799999999915599,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,force_1N,False,5.799999999915599,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot084_try00,Phase2A:slot084,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot086_try00,Phase2A:slot086,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot088_try00,Phase2A:slot088,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,calibrated,True,8.899999999870488,9.658333333192786,0.7583333333222981,0.25833333332229813,True,True,1.0261696577072146,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,force_1N,True,8.899999999870488,9.658333333192786,0.7583333333222981,0.25833333332229813,True,True,1.0,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,force_2N,True,,9.658333333192786,,,False,False,2.0,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,force_5N,True,,9.658333333192786,,,False,False,5.0,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,force_10N,True,,9.658333333192786,,,False,False,10.0,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot097_try00,Phase2A:slot097,force_20N,True,,9.658333333192786,,,False,False,20.0,40
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,calibrated,False,,,,,False,False,1.0261696577072146,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,force_1N,False,,,,,False,False,1.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,force_2N,False,,,,,False,False,2.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,force_5N,False,,,,,False,False,5.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,force_10N,False,,,,,False,False,10.0,41
development_oof,0.25,force_threshold,Forge-Phase2-100/slot099_try00,Phase2A:slot099,force_20N,False,,,,,False,False,20.0,41
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,calibrated,False,,,,,False,False,1.0261696577072146,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,force_1N,False,,,,,False,False,1.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,force_2N,False,,,,,False,False,2.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,force_5N,False,,,,,False,False,5.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,force_10N,False,,,,,False,False,10.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b016_try00,Phase2B:b_d10_x_pitch_-1_drift,force_20N,False,,,,,False,False,20.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,calibrated,False,,,,,False,False,1.0261696577072146,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,force_1N,False,,,,,False,False,1.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,force_2N,False,,,,,False,False,2.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,force_5N,False,,,,,False,False,5.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,force_10N,False,,,,,False,False,10.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage1/b019_try00,Phase2B:b_d10_y_roll_+1_drift,force_20N,False,,,,,False,False,20.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,calibrated,False,,,,,False,False,1.0261696577072146,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,force_1N,False,,,,,False,False,1.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,force_2N,False,,,,,False,False,2.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,force_5N,False,,,,,False,False,5.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,force_10N,False,,,,,False,False,10.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b003_try00,Phase2B:b_d10_x_pitch_-1_drift,force_20N,False,,,,,False,False,20.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,calibrated,False,,,,,False,False,1.0261696577072146,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,force_1N,False,,,,,False,False,1.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,force_2N,False,,,,,False,False,2.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,force_5N,False,,,,,False,False,5.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,force_10N,False,,,,,False,False,10.0,23
development_oof,0.25,force_threshold,Forge-Phase2B-Stage2/b006_try00,Phase2B:b_d10_y_roll_+1_drift,force_20N,False,,,,,False,False,20.0,23
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b000_try00,Phase2B:b_d5_x_pitch_+1_tilt,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b001_try00,Phase2B:b_d5_x_pitch_+1_drift,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b004_try00,Phase2B:b_d5_x_pitch_-1_drift,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b005_try00,Phase2B:b_d5_x_pitch_-1_combined,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b006_try00,Phase2B:b_d5_y_roll_+1_tilt,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b007_try00,Phase2B:b_d5_y_roll_+1_drift,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b008_try00,Phase2B:b_d5_y_roll_+1_combined,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b010_try00,Phase2B:b_d5_y_roll_-1_drift,force_20N,False,,,,,False,False,20.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,calibrated,False,,,,,False,False,1.035449028015137,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,force_1N,False,,,,,False,False,1.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,force_2N,False,,,,,False,False,2.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,force_5N,False,,,,,False,False,5.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,force_10N,False,,,,,False,False,10.0,32
quarantined_shared_path,0.25,force_threshold,Forge-Phase2B-Stage1/b011_try00,Phase2B:b_d5_y_roll_-1_combined,force_20N,False,,,,,False,False,20.0,32
