trajectory_id,folder,family,policy,depth_mm,replay_matched,label_eligible,safe_recovery,reason,numerically_valid,grasp_retained,cleared,force_budget_exceeded,torque_budget_exceeded,max_force,max_torque,max_wrist_force_n,max_wrist_torque_nm,max_normal_load,max_penetration,recovery_work_j,clear_time_s,duration_s,replay_error_position_mm,replay_error_orientation_deg,replay_error_joint_rad,replay_error_joint_velocity_rad_s,replay_error_linear_velocity_m_s,replay_error_angular_velocity_rad_s,replay_error_force_n,replay_error_torque_nm,replay_error_normal_load_n,replay_error_min_separation_mm,replay_error_wrist_torque_nm,replay_error_finger_position,replay_error_finger_velocity,replay_error_grasp_position,replay_error_hand_pose,replay_error_wrist_raw_child,replay_error_grasp_quat_angle_deg,replay_error_hand_pose_angle_deg,sampling_slot,sample_role,split_group_id
slot020_try00,slot020_try00,y_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.2524716556072235,0.0007158449152484536,0.2586168646812439,0.03100699558854103,0.20197926461696625,0.001739821186674817,4.580347655636086e-06,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,characterization,slot020
slot020_try00,slot020_try00,y_offset,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.1488809734582901,0.0014441499952226877,0.13902878761291504,0.03445661440491676,0.11910492926836014,0.0012810216958314413,9.801923947850232e-05,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,characterization,slot020
slot020_try00,slot020_try00,y_offset,realign,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.008799339305459996,0.024384131657459677,0.0005877017974853516,0.0019974352326244116,0.0004622903494765402,0.09963334004044794,0.24413004029883578,0.000547544008021705,0.16778435930609703,0.000393256584629853,0.021121505822520703,5.909241735935211e-07,1.4354009181261063e-07,1.0672956705093384e-05,7.594178896397352e-06,0.1385453154798597,0.0032743500526832546,0.024507906202517464,20,characterization,slot020
slot021_try00,slot021_try00,diagonal_offset,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0003618442569859326,1.660233351685747e-06,0.028431810438632965,0.006987278815358877,0.0,0.0,1.573886336814212e-08,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0003618442569859326,1.660233351685747e-06,0.028431810438632965,0.00816029030829668,0.0,0.0,1.573886336814212e-08,5.383333333333333,5.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.00036256079329177737,2.108984972437611e-06,0.02827122062444687,0.00548193184658885,0.0,0.0,1.108331086167406e-08,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.00036256079329177737,2.108984972437611e-06,0.02827122062444687,0.0066579426638782024,0.0,0.0,1.108331086167406e-08,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021126866340637207,0.015037477016448975,0.0,0.0,0.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021126866340637207,0.015037477016448975,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03800996392965317,0.021027732640504837,0.0,0.0,0.0,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot021_try00,slot021_try00,diagonal_offset,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03800996392965317,0.021027732640504837,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,characterization,slot021
slot022_try00,slot022_try00,tilt_only,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02825000323355198,0.0050102281384170055,0.0,0.0,0.0,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02825000323355198,0.0050102281384170055,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027525028213858604,0.0030987178906798363,0.0,0.0,0.0,3.933333333333333,3.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027525028213858604,0.0030987178906798363,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.022165874019265175,0.01211528293788433,0.0,0.0,0.0,4.266666666666667,4.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.000879723287653178,3.7819702356500784e-06,0.022165874019265175,0.01211528293788433,0.0,0.00019361641534487717,1.6348849385394715e-08,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.20577917993068695,0.0036732498556375504,0.1511276811361313,0.018154067918658257,0.16462931036949158,0.0013672901104655466,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,characterization,slot022
slot022_try00,slot022_try00,tilt_only,realign,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.009361564808817445,0.008142774206603679,0.0001704692840576172,0.0003448809729889035,0.0015677062649439698,0.1080137457200702,0.0,0.0,0.0,0.0,0.0011092427012044936,2.704095095396042e-06,7.27333826944232e-07,2.7514777229953324e-06,8.67792550707236e-06,0.006388948764652014,0.002714028115272672,0.005951169781593253,22,characterization,slot022
slot023_try00,slot023_try00,offset_tilt,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027814744040369987,0.004769075661897659,0.0,0.0,0.0,3.3833333333333333,3.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027814744040369987,0.004769075661897659,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027891794219613075,0.004716570023447275,0.0,0.0,0.0,3.9166666666666665,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027891794219613075,0.004716570023447275,0.0,0.0,0.0,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02194269560277462,0.015187062323093414,0.0,0.0,0.0,4.258333333333333,4.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02194269560277462,0.015187062323093414,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03894483298063278,0.02083439938724041,0.0,0.0,0.0,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot023_try00,slot023_try00,offset_tilt,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03894483298063278,0.02083439938724041,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,characterization,slot023
slot024_try00,slot024_try00,centered,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.0047729527577757835,0.0,0.0,0.0,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.005958985071629286,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02573629654943943,0.01535860262811184,0.0,0.0,0.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02573629654943943,0.01535860262811184,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03787361457943916,0.02098836377263069,0.0,0.0,0.0,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot024_try00,slot024_try00,centered,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03787361457943916,0.02098836377263069,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,repeatability_control,centered_controls
slot025_try00,slot025_try00,x_offset,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.608283281326294,0.0025613000616431236,0.533394992351532,0.04676448553800583,0.48662662506103516,0.002591877091617789,0.0001460372462168423,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,realign,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.028423810068111323,0.010043538580990182,9.202957153320312e-05,0.004545185249298811,0.0037546594901639112,0.32681438270553737,0.35677686387799623,0.00111531300400873,0.2854214906692505,0.0,0.01439929980551824,1.5347730368375778e-05,4.3981708586215973e-07,2.8581340302480385e-05,4.4286251068115234e-05,0.22360114939510822,0.016958110910035053,0.007393737353094806,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.7130725979804993,0.005749844014644623,0.6154438853263855,0.052761323750019073,0.5704589486122131,0.008031926881812979,0.0004360275544684208,3.9416666666666664,3.9416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.7130725979804993,0.005749844014644623,0.6154438853263855,0.052761323750019073,0.5704589486122131,0.002037898411799688,3.593438894005166e-05,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,straight,15.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.01705900991492796,0.0011898541918923756,8.487701416015625e-05,0.00031466130167245865,0.006853812519255086,0.47082499105797915,0.0,0.0,0.0,0.0,0.0007154418854042888,3.925524652004242e-07,0.00043097324669361115,1.2723926374746952e-06,1.817941665649414e-05,0.005005978513509035,0.00031708008399631486,0.0012633726889594164,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.628290057182312,0.00866470392793417,0.5355958342552185,0.04586052522063255,0.5026397109031677,0.0010878699185923324,3.561381622999941e-06,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.48065826296806335,0.005117825698107481,0.3456530272960663,0.04435166344046593,0.38452664017677307,0.0013114060948282713,0.0006574708492622921,4.475,4.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,characterization,slot025
slot025_try00,slot025_try00,x_offset,realign,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.18488877910854945,0.05871101497365208,0.0011243820190429688,0.0020192796364426613,0.002253252219182415,0.0951136132318133,0.15002995089796478,0.002684965987260084,0.12002547085285187,0.0005289205660119478,0.017894683231133968,1.5709083527326584e-05,4.0623126551508904e-07,8.531824278179556e-06,0.00018162280321121216,0.11655956972390413,0.007491916432867716,0.05139489632289818,25,characterization,slot025
slot026_try00,slot026_try00,y_offset,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.36948248744010925,0.0011709074024111032,0.3124714195728302,0.03637519106268883,0.2955859899520874,0.0037061042803543387,0.0001962197876610912,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,characterization,slot026
slot026_try00,slot026_try00,y_offset,realign,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.045589140838266574,0.005119457735587975,0.0001900196075439453,0.002018805593252182,0.0013212835149832955,0.016428396418250377,0.042671957347003145,7.310374188925922e-05,0.03406611084938049,0.0003932566414732719,0.009828373789787292,2.1066516637802124e-06,7.051567081362009e-07,1.3971284715807997e-06,4.414469003677368e-05,0.03890243172645569,0.0015757803005237722,0.005628973614358663,26,characterization,slot026
slot026_try00,slot026_try00,y_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.2843484580516815,0.00089016038691625,0.2818526327610016,0.03143187239766121,0.2274787724018097,0.002395248884567991,3.804922859830506e-05,3.9166666666666665,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,characterization,slot026
slot026_try00,slot026_try00,y_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.2843484580516815,0.00089016038691625,0.2818526327610016,0.03143187239766121,0.2274787724018097,0.002395248884567991,5.580854966872234e-06,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,characterization,slot026
slot026_try00,slot026_try00,y_offset,straight,15.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.006652441391984431,0.0021234159025950833,2.384185791015625e-05,0.0002486039884388447,3.520922467765626e-05,0.001808422610564499,0.034008828658541754,9.606749438524821e-05,0.02719736099243164,0.0003277139057900058,0.0018365941941738129,6.603077054023743e-07,1.9802246242761612e-07,2.003196641453542e-06,6.288290023803711e-06,0.01663927733898163,0.0007883156118942952,0.0019802174978498736,26,characterization,slot026
slot026_try00,slot026_try00,y_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.25472354888916016,0.002818287117406726,0.23425936698913574,0.030642163008451462,0.20378538966178894,0.001805363922358083,5.227710147342098e-06,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,characterization,slot026
slot027_try00,slot027_try00,diagonal_offset,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027740491554141045,0.005002980120480061,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027740491554141045,0.006355640944093466,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0276169553399086,0.004498936701565981,0.0,0.0,0.0,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0276169553399086,0.006079001817852259,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021144477650523186,0.015266257338225842,0.0,0.0,0.0,4.258333333333333,4.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021144477650523186,0.015266257338225842,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03805410489439964,0.020967483520507812,0.0,0.0,0.0,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot027_try00,slot027_try00,diagonal_offset,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03805410489439964,0.020967483520507812,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,characterization,slot027
slot028_try00,slot028_try00,tilt_only,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027685103937983513,0.004905026871711016,0.0,0.0,0.0,3.3833333333333333,3.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027685103937983513,0.004905026871711016,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027641460299491882,0.00510068517178297,0.0,0.0,0.0,3.925,3.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027641460299491882,0.00510068517178297,0.0,0.0,0.0,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021135270595550537,0.01511306595057249,0.0,0.0,0.0,4.258333333333333,4.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.021135270595550537,0.01511306595057249,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03908959776163101,0.020702486857771873,0.0,0.0,0.0,4.491666666666666,4.491666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot028_try00,slot028_try00,tilt_only,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03908959776163101,0.020702486857771873,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,characterization,slot028
slot029_try00,slot029_try00,offset_tilt,straight,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.007142321769424191,0.003575752439031615,0.00014162063598632812,0.0009980311151593924,0.0004976378877934949,0.04509964282454052,0.09943590228019202,0.0005941059891852507,0.07954370975494385,0.0022354701627591567,0.00698317214846611,4.89410012960434e-07,3.3905962482094765e-08,2.096756361424923e-06,6.118571036495268e-06,0.06463703513145447,0.0015655936743434443,0.00504183201272285,29,characterization,slot029
slot029_try00,slot029_try00,offset_tilt,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.43805360794067383,0.003574499161913991,0.40283718705177307,0.04534197598695755,0.3504432737827301,0.0027085065994469915,3.9756102710286636e-05,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,characterization,slot029
slot029_try00,slot029_try00,offset_tilt,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.5025132298469543,0.005995218642055988,0.4412956237792969,0.05353427305817604,0.40202951431274414,0.0039379547160933726,7.185479910077899e-05,3.9499999999999997,3.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,characterization,slot029
slot029_try00,slot029_try00,offset_tilt,realign,10.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.019335001560514053,0.005019761554538285,8.916854858398438e-05,0.004911537514999509,0.003523544981575133,0.24561239976906643,0.4716689140784705,0.006493553510328727,0.377334862947464,0.009444507895750576,0.010418204590678215,5.993060767650604e-07,1.1161919246660545e-05,2.0167790353298187e-06,1.51023268699646e-05,0.2946065813302994,0.006173674960460373,0.004265402552752314,29,characterization,slot029
