trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sampling_slot,sample_role,split_group_id
slot005_try00,slot005_try00,offset_tilt,5,True,True,15.0,True,8.074999999992656,True,1,safe_policy_witness,15.027640014886858,0.003062864765524864,8.374441677005962e-06,0.0024503027088940144,1.419410642249573,0.3415346145629883,0.385755964089185,2.706774950027466,0.010327452793717384,2.230252742767334,0.00888411159394309,-0.0016121540684252977,-0.0018462403677403927,0.0018367080483585596,6.353623575705569e-06,-5.4495098993356805e-06,-2.560854852617922e-07,0.001018273294903338,-0.004695392679423094,-0.0010892543941736221,0.3241737484931946,-0.039237406104803085,-0.009853074327111244,-9.104950004257262e-05,0.00016610999591648579,-0.01238497905433178,0.9999232292175293,-0.4818989932537079,0.00047009706031531096,0.5467017292976379,0.009593943133950233,0.48297154903411865,-0.0013294948730617762,-2.0177433490753174,0.00208820472471416,-0.3607889711856842,-0.006789690349251032,2.478233575820923,0.008314643986523151,1.013908863067627,0.0042515103705227375,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,5,True,True,20.0,True,10.624999999990337,True,,unresolved_probe_or_replay,20.01052126288414,0.03889649733901024,0.00011941226694034413,0.031131211668252945,1.4126389876688923,0.3178715705871582,0.4075341857969761,2.706774950027466,0.010327452793717384,2.230252742767334,0.00888411159394309,-0.015907950699329376,-0.02728787250816822,0.02269904688000679,0.00011543059372343123,-2.2413511032937095e-05,-2.080150443362072e-05,9.511022653896362e-05,0.00042185172787867486,0.002567924791947007,0.007648507598787546,-0.029929334297776222,-0.013532481156289577,-9.646169928601012e-05,-5.2320337999844924e-05,-0.01232683565467596,0.9999240040779114,-0.4822928011417389,-9.406344179296866e-05,0.5579208135604858,2.541992762417067e-05,0.48208746314048767,-3.977028973167762e-05,-2.0165812969207764,-0.0019479792099446058,-0.37199926376342773,-0.0005541412974707782,2.4863381385803223,0.00451982207596302,1.0210821628570557,0.0009773039491847157,5,characterization,slot005
slot006_try00,slot006_try00,centered,6,True,True,5.0,True,6.066666666661149,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,6,True,True,10.0,True,6.974999999993656,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,6,True,True,15.0,True,7.991666666659398,True,1,safe_policy_witness,15.006033331155779,0.0,0.0,0.0,0.048456642643301504,-0.08600950241088867,-0.00868337883730419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001864793011918664,0.00022124958923086524,-0.0005869858432561159,0.013451067730784416,0.13342362642288208,0.11487465351819992,-0.00020176274119876325,0.0004116720810998231,7.359175651799887e-05,0.9999998807907104,-0.48009932041168213,0.0002925073786173016,0.5472027063369751,0.009848850779235363,0.48711204528808594,-0.0012841977877542377,-2.0162887573242188,0.00273046363145113,-0.4020664095878601,-0.008922147564589977,2.46923828125,0.007543382700532675,1.0510505437850952,0.006655837409198284,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,6,True,True,20.0,True,9.808333333324413,True,1,safe_policy_witness,20.004016906023026,0.0,0.0,0.0,0.05595291190411357,-0.10651350021362305,0.012237771443324164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195483909919858,0.00014018436195328832,0.0031906398944556713,0.013462776318192482,0.15865500271320343,0.13437937200069427,-0.00018416487728245556,0.0004928344278596342,5.776685065939091e-05,0.9999998807907104,-0.4801362454891205,-0.0008750928682275116,0.5586511492729187,0.0024177583400160074,0.485925555229187,0.0009165259543806314,-2.0145070552825928,0.0027289525605738163,-0.41289597749710083,-0.002739383140578866,2.4762537479400635,0.001674195984378457,1.058118224143982,0.0024168083909898996,6,repeatability_control,centered_controls
slot007_try00,slot007_try00,x_offset,7,True,True,5.0,True,6.074999999994475,True,1,safe_policy_witness,5.045717209577562,0.0,0.0,0.0,0.027976455118293345,-0.46193599700927734,0.024297332856804132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011786245740950108,5.027158294979017e-06,-0.0017569565679877996,0.01287014689296484,0.08362788707017899,0.07745155692100525,-0.00011449748126324266,0.00021557911531999707,-4.3655883928295225e-05,1.0,-0.48282647132873535,0.0017845003167167306,0.5243690609931946,0.011699333786964417,0.49210432171821594,-0.00320771848782897,-2.020808458328247,0.0027291064616292715,-0.3824566602706909,-0.01016079168766737,2.4553122520446777,0.008363552391529083,1.0386223793029785,0.0068529220297932625,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,7,True,True,10.0,True,6.974999999993656,True,1,safe_policy_witness,10.006105154752733,0.0,0.0,0.0,0.027976455118293345,-0.45758485794067383,0.01296882146561984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001569448970258236,8.993931987788528e-05,-0.0017227667849510908,0.01335837971419096,0.10357038676738739,0.09242182224988937,-6.235436740098521e-05,0.00022065646771807224,-4.841761619900353e-05,0.9999999403953552,-0.48140910267829895,0.001614841865375638,0.5351002812385559,0.01168674137443304,0.48938873410224915,-0.0029429749120026827,-2.0196032524108887,0.002736351452767849,-0.3917250335216522,-0.010414039716124535,2.4630463123321533,0.008321077562868595,1.0447231531143188,0.0068969703279435635,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,7,True,True,15.0,True,7.991666666659398,True,1,safe_policy_witness,15.006037056446077,0.00011590638314373791,4.353202029960812e-07,0.0,0.048456642643301504,-0.4833340644836426,-0.009445109753869474,0.00016050269186962396,6.027773906680522e-07,0.0,0.0,-5.7018851862267184e-08,1.3002429568587104e-06,0.00011589907808229327,-3.063599507413528e-08,4.342125521361595e-07,-4.9578758876123175e-09,-0.0016949466662481427,0.00022910282132215798,-0.0005884000565856695,0.013571597635746002,0.12334688752889633,0.10693894326686859,-0.00019908719696104527,0.00041036566835828125,7.200848631327972e-05,0.9999999403953552,-0.4802829325199127,0.00027839437825605273,0.5462095737457275,0.009855661541223526,0.48705315589904785,-0.0012623294023796916,-2.01790189743042,0.002727366052567959,-0.4017389416694641,-0.008948625065386295,2.470017433166504,0.007515280973166227,1.0509642362594604,0.006653175223618746,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,7,True,True,20.0,True,9.816666666657738,True,,unresolved_probe_or_replay,20.006855577230453,0.0,0.0,0.0,0.059347025446578223,-0.49889087677001953,0.012670516298385337,0.0004198772367089987,1.680615241639316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004890029318630695,0.000210540383704938,0.0029571540653705597,0.018469011411070824,-0.2351459264755249,-0.15490461885929108,-0.00018435950914863497,0.0005054904031567276,5.5316955695161596e-05,0.9999998211860657,-0.4803316593170166,-0.000912355026230216,0.557682991027832,0.002294897334650159,0.4858717620372772,0.0009227675618603826,-2.0161099433898926,0.0025886057410389185,-0.41261497139930725,-0.002619810402393341,2.477076530456543,0.0015048321802169085,1.058093547821045,0.0022253396455198526,7,characterization,slot007
slot008_try00,slot008_try00,y_offset,8,True,True,5.0,True,6.1500000000783075,True,,unresolved_probe_or_replay,5.09634390473366,0.3061235547065735,0.0008368489798158407,0.24489884078502655,0.027976455118293345,-0.06794929504394531,-0.5028470186516643,4.162585258483887,0.01575569622218609,3.3300952911376953,0.006262272563617444,0.011783428490161896,0.2465880662202835,0.18101686239242554,-0.000823866983409971,8.24345406726934e-05,-0.00012150707334512845,0.002149166539311409,0.0003030918596778065,-0.010099248960614204,-0.011418554000556469,-0.023359470069408417,0.06117849424481392,-5.5539290769957006e-05,0.00019067616085521877,-0.00017442488751839846,0.9999999403953552,-0.4807661473751068,0.01796262338757515,0.5246618390083313,0.028336260467767715,0.4891968369483948,-0.020633311942219734,-2.0194146633148193,0.008667722344398499,-0.3801746666431427,-0.013835114426910877,2.455347776412964,0.02198316715657711,1.0361952781677246,0.009174566715955734,8,characterization,slot008
